id,numero_de_trajet,debut_trajet,fin_trajet,vitesse_moyenne,duree_trajet_min
29,32,2018-01-19T18:53:00.000Z,2018-01-19T19:08:00.000Z,0.1586958566830409,16.0
29,33,2018-01-20T05:24:00.000Z,2018-01-20T05:39:00.000Z,0.1586958566830409,16.0
29,34,2018-01-20T18:53:00.000Z,2018-01-20T19:08:00.000Z,0.1586958566830409,16.0
29,35,2018-01-21T05:24:00.000Z,2018-01-21T05:39:00.000Z,0.1586958566830409,16.0
29,36,2018-01-21T18:53:00.000Z,2018-01-21T19:20:00.000Z,0.08401545353808042,28.0
29,37,2018-01-22T05:24:00.000Z,2018-01-22T05:38:00.000Z,0.16639259937090584,15.0
29,38,2018-01-22T18:53:00.000Z,2018-01-22T19:18:00.000Z,0.1465743040549952,26.0
29,39,2018-01-23T13:01:00.000Z,2018-01-23T13:14:00.000Z,0.15869585668304093,14.0
29,40,2018-01-23T18:53:00.000Z,2018-01-23T19:16:00.000Z,0.15869585668304084,24.0
29,41,2018-01-25T05:39:00.000Z,2018-01-25T05:52:00.000Z,0.15869585668304093,14.0
29,42,2018-01-25T18:53:00.000Z,2018-01-25T19:16:00.000Z,0.15869585668304084,24.0
29,43,2018-01-26T13:05:00.000Z,2018-01-26T13:27:00.000Z,0.09335050393120056,23.0
29,44,2018-01-26T18:53:00.000Z,2018-01-26T19:16:00.000Z,0.15869585668304084,24.0
29,45,2018-01-27T09:22:00.000Z,2018-01-27T09:35:00.000Z,0.15869585668304093,14.0
29,46,2018-01-27T18:53:00.000Z,2018-01-27T19:16:00.000Z,0.15869585668304084,24.0
29,47,2018-01-28T09:22:00.000Z,2018-01-28T09:35:00.000Z,0.15869585668304093,14.0
29,48,2018-01-28T18:53:00.000Z,2018-01-28T19:33:00.000Z,0.15869585668304081,41.0
29,49,2018-01-29T13:01:00.000Z,2018-01-29T13:14:00.000Z,0.15869585668304093,14.0
29,50,2018-01-29T18:53:00.000Z,2018-01-29T19:16:00.000Z,0.15869585668304084,24.0
29,51,2018-01-30T09:47:00.000Z,2018-01-30T10:27:00.000Z,0.161182514039683,41.0
29,52,2018-01-30T18:53:00.000Z,2018-01-30T22:29:00.000Z,0.15869585668304148,217.0
3,1,2018-01-06T06:24:00.000Z,2018-01-06T09:00:00.000Z,0.04250000000000016,157.0
3,2,2018-01-06T17:04:00.000Z,2018-01-06T19:07:00.000Z,0.042500000000000086,124.0
3,3,2018-01-07T06:02:00.000Z,2018-01-07T08:40:00.000Z,0.041794740594262685,159.0
3,4,2018-01-07T17:04:00.000Z,2018-01-07T19:03:00.000Z,0.04185919542620368,120.0
3,5,2018-01-13T06:02:00.000Z,2018-01-13T08:38:00.000Z,0.04250000000000016,157.0
3,6,2018-01-13T17:04:00.000Z,2018-01-14T07:02:00.000Z,0.04250000000000001,839.0
3,7,2018-01-14T08:02:00.000Z,2018-01-14T10:38:00.000Z,0.04250000000000016,157.0
3,8,2018-01-14T17:04:00.000Z,2018-01-15T07:02:00.000Z,0.04250000000000001,839.0
3,9,2018-01-20T09:15:00.000Z,2018-01-20T11:51:00.000Z,0.04250000000000016,157.0
3,10,2018-01-20T17:04:00.000Z,2018-01-20T19:01:00.000Z,0.04250000000000007,118.0
3,11,2018-01-21T06:02:00.000Z,2018-01-21T08:38:00.000Z,0.04250000000000016,157.0
3,12,2018-01-21T17:04:00.000Z,2018-01-21T19:01:00.000Z,0.04250000000000007,118.0
3,13,2018-01-27T09:15:00.000Z,2018-01-27T11:51:00.000Z,0.04250000000000016,157.0
3,14,2018-01-27T17:04:00.000Z,2018-01-27T19:01:00.000Z,0.04250000000000007,118.0
3,15,2018-01-28T06:50:00.000Z,2018-01-28T09:15:00.000Z,0.045578918750694725,146.0
3,16,2018-01-28T17:04:00.000Z,2018-01-28T19:33:00.000Z,0.04250000000000015,150.0
30,1,2018-01-01T01:47:00.000Z,2018-01-01T01:48:00.000Z,1.174203787068538,2.0
30,2,2018-01-01T16:55:00.000Z,2018-01-01T16:56:00.000Z,1.303054858889042,2.0
30,3,2018-01-02T01:47:00.000Z,2018-01-02T01:48:00.000Z,1.174203787068538,2.0
30,4,2018-01-02T16:55:00.000Z,2018-01-02T16:56:00.000Z,1.174203787068538,2.0
30,5,2018-01-03T01:47:00.000Z,2018-01-03T01:48:00.000Z,1.174203787068538,2.0
30,6,2018-01-03T16:55:00.000Z,2018-01-03T16:56:00.000Z,1.174203787068538,2.0
30,7,2018-01-04T01:47:00.000Z,2018-01-04T01:48:00.000Z,1.174203787068538,2.0
30,8,2018-01-04T16:55:00.000Z,2018-01-04T16:56:00.000Z,1.3269289257245769,2.0
30,9,2018-01-05T01:47:00.000Z,2018-01-05T01:48:00.000Z,1.174203787068538,2.0
30,10,2018-01-05T16:55:00.000Z,2018-01-05T16:56:00.000Z,1.258150062429484,2.0
30,11,2018-01-08T01:56:00.000Z,2018-01-08T02:00:00.000Z,1.174203787068538,5.0
30,12,2018-01-08T16:55:00.000Z,2018-01-08T16:56:00.000Z,1.174203787068538,2.0
30,13,2018-01-09T01:47:00.000Z,2018-01-09T01:50:00.000Z,0.6216372990362848,4.0
30,14,2018-01-09T16:55:00.000Z,2018-01-09T16:56:00.000Z,1.174203787068538,2.0
30,15,2018-01-10T01:47:00.000Z,2018-01-10T01:48:00.000Z,1.174203787068538,2.0
30,16,2018-01-10T16:55:00.000Z,2018-01-10T16:56:00.000Z,1.174203787068538,2.0
30,17,2018-01-11T01:56:00.000Z,2018-01-11T02:02:00.000Z,1.174203787068538,7.0
30,18,2018-01-11T16:55:00.000Z,2018-01-11T16:56:00.000Z,1.1313373838442418,2.0
30,19,2018-01-12T01:47:00.000Z,2018-01-12T01:48:00.000Z,1.1291310776941978,2.0
30,20,2018-01-12T16:55:00.000Z,2018-01-12T16:56:00.000Z,1.174203787068538,2.0
30,21,2018-01-15T01:56:00.000Z,2018-01-15T02:00:00.000Z,1.174203787068538,5.0
30,22,2018-01-15T16:55:00.000Z,2018-01-15T16:56:00.000Z,1.174203787068538,2.0
30,23,2018-01-16T01:56:00.000Z,2018-01-16T02:00:00.000Z,1.174203787068538,5.0
30,24,2018-01-16T16:55:00.000Z,2018-01-16T16:56:00.000Z,1.174203787068538,2.0
30,25,2018-01-17T01:47:00.000Z,2018-01-17T01:48:00.000Z,1.174203787068538,2.0
30,26,2018-01-17T16:55:00.000Z,2018-01-17T16:56:00.000Z,1.174203787068538,2.0
30,27,2018-01-18T01:56:00.000Z,2018-01-18T02:00:00.000Z,1.174203787068538,5.0
30,28,2018-01-18T16:55:00.000Z,2018-01-18T16:56:00.000Z,1.174203787068538,2.0
30,29,2018-01-19T01:47:00.000Z,2018-01-19T01:48:00.000Z,1.174203787068538,2.0
30,30,2018-01-19T16:55:00.000Z,2018-01-19T16:56:00.000Z,1.174203787068538,2.0
30,31,2018-01-22T01:56:00.000Z,2018-01-22T02:00:00.000Z,1.174203787068538,5.0
30,32,2018-01-22T16:55:00.000Z,2018-01-22T16:56:00.000Z,1.174203787068538,2.0
30,33,2018-01-23T01:56:00.000Z,2018-01-23T02:00:00.000Z,1.0551454273764649,5.0
30,34,2018-01-23T16:55:00.000Z,2018-01-23T16:56:00.000Z,1.355113010134552,2.0
30,35,2018-01-24T01:47:00.000Z,2018-01-24T01:48:00.000Z,1.174203787068538,2.0
30,36,2018-01-24T16:55:00.000Z,2018-01-24T16:56:00.000Z,1.174203787068538,2.0
30,37,2018-01-25T01:56:00.000Z,2018-01-25T02:00:00.000Z,1.174203787068538,5.0
30,38,2018-01-25T16:59:00.000Z,2018-01-25T16:59:00.000Z,1.174203787068538,1.0
30,39,2018-01-26T01:47:00.000Z,2018-01-26T01:50:00.000Z,0.6216372990362848,4.0
30,40,2018-01-26T16:55:00.000Z,2018-01-26T16:56:00.000Z,1.174203787068538,2.0
30,41,2018-01-29T01:56:00.000Z,2018-01-29T02:00:00.000Z,1.174203787068538,5.0
30,42,2018-01-29T16:55:00.000Z,2018-01-29T16:56:00.000Z,1.174203787068538,2.0
30,43,2018-01-30T01:56:00.000Z,2018-01-30T02:00:00.000Z,1.192602770799681,5.0
30,44,2018-01-30T16:55:00.000Z,2018-01-30T16:56:00.000Z,1.174203787068538,2.0
30,45,2018-01-31T01:47:00.000Z,2018-01-31T01:50:00.000Z,0.6216372990362848,4.0
30,46,2018-01-31T16:55:00.000Z,2018-01-31T16:56:00.000Z,1.174203787068538,2.0
31,1,2018-01-01T09:55:00.000Z,2018-01-01T09:57:00.000Z,0.9953257861867341,3.0
31,2,2018-01-01T20:48:00.000Z,2018-01-01T20:50:00.000Z,0.9953257861867341,3.0
31,3,2018-01-02T09:55:00.000Z,2018-01-02T09:57:00.000Z,0.9953257861867341,3.0
31,4,2018-01-02T20:48:00.000Z,2018-01-02T20:50:00.000Z,0.9953257861867341,3.0
31,5,2018-01-03T09:55:00.000Z,2018-01-03T09:57:00.000Z,0.9953257861867341,3.0
31,6,2018-01-03T20:52:00.000Z,2018-01-03T20:54:00.000Z,0.9953257861867341,3.0
31,7,2018-01-04T09:59:00.000Z,2018-01-04T10:01:00.000Z,1.0181370302978379,3.0
31,8,2018-01-04T20:48:00.000Z,2018-01-04T20:50:00.000Z,0.9953257861867341,3.0
31,9,2018-01-05T09:55:00.000Z,2018-01-05T09:57:00.000Z,0.9953257861867341,3.0
31,10,2018-01-05T20:48:00.000Z,2018-01-05T20:50:00.000Z,0.9953257861867341,3.0
31,11,2018-01-08T09:55:00.000Z,2018-01-08T09:57:00.000Z,0.9953257861867341,3.0
31,12,2018-01-08T20:48:00.000Z,2018-01-08T20:50:00.000Z,0.9953257861867341,3.0
31,13,2018-01-09T09:59:00.000Z,2018-01-09T10:01:00.000Z,0.9953257861867341,3.0
31,14,2018-01-09T20:48:00.000Z,2018-01-09T20:50:00.000Z,0.9953257861867341,3.0
31,15,2018-01-10T09:55:00.000Z,2018-01-10T09:57:00.000Z,0.9953257861867341,3.0
31,16,2018-01-10T20:48:00.000Z,2018-01-10T20:56:00.000Z,0.9953257861867338,9.0
31,17,2018-01-11T09:55:00.000Z,2018-01-11T09:57:00.000Z,0.9953257861867341,3.0
31,18,2018-01-11T20:48:00.000Z,2018-01-11T20:49:00.000Z,1.0691909779447086,2.0
31,19,2018-01-12T09:55:00.000Z,2018-01-12T09:57:00.000Z,0.9953257861867341,3.0
31,20,2018-01-12T20:48:00.000Z,2018-01-12T20:50:00.000Z,0.9953257861867341,3.0
31,21,2018-01-15T09:55:00.000Z,2018-01-15T09:57:00.000Z,0.9953257861867341,3.0
31,22,2018-01-15T20:48:00.000Z,2018-01-15T20:51:00.000Z,0.46838860526434545,4.0
31,23,2018-01-16T09:55:00.000Z,2018-01-16T09:57:00.000Z,0.9953257861867341,3.0
31,24,2018-01-16T20:48:00.000Z,2018-01-16T20:50:00.000Z,0.9953257861867341,3.0
31,25,2018-01-17T09:55:00.000Z,2018-01-17T09:57:00.000Z,0.9953257861867341,3.0
31,26,2018-01-17T20:48:00.000Z,2018-01-17T20:50:00.000Z,0.9953257861867341,3.0
31,27,2018-01-18T09:55:00.000Z,2018-01-18T09:57:00.000Z,0.9953257861867341,3.0
31,28,2018-01-18T20:48:00.000Z,2018-01-18T20:50:00.000Z,0.9953257861867341,3.0
31,29,2018-01-19T09:59:00.000Z,2018-01-19T10:01:00.000Z,0.9953257861867341,3.0
31,30,2018-01-19T20:48:00.000Z,2018-01-19T20:50:00.000Z,0.9953257861867341,3.0
31,31,2018-01-22T09:55:00.000Z,2018-01-22T09:58:00.000Z,1.0223215907329974,4.0
31,32,2018-01-22T20:48:00.000Z,2018-01-22T20:50:00.000Z,0.9953257861867341,3.0
31,33,2018-01-23T09:55:00.000Z,2018-01-23T09:57:00.000Z,0.9993392175298558,3.0
31,34,2018-01-23T20:52:00.000Z,2018-01-23T20:55:00.000Z,0.921042959561903,4.0
31,35,2018-01-24T09:59:00.000Z,2018-01-24T10:01:00.000Z,0.9953257861867341,3.0
31,36,2018-01-24T20:52:00.000Z,2018-01-24T20:54:00.000Z,0.9953257861867341,3.0
31,37,2018-01-25T09:55:00.000Z,2018-01-25T10:02:00.000Z,0.5854857565804318,8.0
31,38,2018-01-25T20:52:00.000Z,2018-01-25T20:54:00.000Z,0.9953257861867341,3.0
31,39,2018-01-26T09:55:00.000Z,2018-01-26T10:00:00.000Z,0.9953257861867338,6.0
31,40,2018-01-26T20:52:00.000Z,2018-01-26T20:54:00.000Z,0.9953257861867341,3.0
31,41,2018-01-29T09:59:00.000Z,2018-01-29T10:13:00.000Z,0.9953257861867342,15.0
31,42,2018-01-29T20:48:00.000Z,2018-01-29T20:50:00.000Z,0.9953257861867341,3.0
31,43,2018-01-30T09:55:00.000Z,2018-01-30T09:57:00.000Z,0.9953257861867341,3.0
31,44,2018-01-30T20:48:00.000Z,2018-01-30T20:50:00.000Z,0.9953257861867341,3.0
31,45,2018-01-31T09:59:00.000Z,2018-01-31T10:01:00.000Z,0.9953257861867341,3.0
31,46,2018-01-31T20:48:00.000Z,2018-01-31T20:50:00.000Z,0.8241581744184824,3.0
32,1,2018-01-01T12:11:00.000Z,2018-01-01T12:12:00.000Z,3.5526920103000736,2.0
32,2,2018-01-01T17:34:00.000Z,2018-01-01T17:35:00.000Z,3.2137645401080484,2.0
32,3,2018-01-02T12:11:00.000Z,2018-01-02T12:12:00.000Z,3.2137645401080484,2.0
32,4,2018-01-02T17:34:00.000Z,2018-01-02T17:35:00.000Z,3.5526920103000736,2.0
32,5,2018-01-04T12:11:00.000Z,2018-01-04T12:12:00.000Z,3.2137645401080484,2.0
32,6,2018-01-04T17:34:00.000Z,2018-01-04T17:35:00.000Z,3.2137645401080484,2.0
32,7,2018-01-05T12:11:00.000Z,2018-01-05T12:12:00.000Z,3.300930130095277,2.0
32,8,2018-01-05T17:36:00.000Z,2018-01-05T17:37:00.000Z,3.2137645401080484,2.0
32,9,2018-01-08T12:11:00.000Z,2018-01-08T12:12:00.000Z,3.2137645401080484,2.0
32,10,2018-01-08T17:34:00.000Z,2018-01-08T17:35:00.000Z,3.2137645401080484,2.0
32,11,2018-01-09T12:11:00.000Z,2018-01-09T12:12:00.000Z,3.2137645401080484,2.0
32,12,2018-01-09T17:34:00.000Z,2018-01-09T17:35:00.000Z,3.2137645401080484,2.0
32,13,2018-01-11T12:11:00.000Z,2018-01-11T12:12:00.000Z,3.2137645401080484,2.0
32,14,2018-01-11T17:34:00.000Z,2018-01-11T17:35:00.000Z,3.2137645401080484,2.0
32,15,2018-01-12T12:11:00.000Z,2018-01-12T12:12:00.000Z,3.2137645401080484,2.0
32,16,2018-01-12T17:34:00.000Z,2018-01-12T17:35:00.000Z,3.2137645401080484,2.0
32,17,2018-01-15T12:11:00.000Z,2018-01-15T12:12:00.000Z,3.2137645401080484,2.0
32,18,2018-01-15T17:38:00.000Z,2018-01-15T17:38:00.000Z,3.2137645401080484,1.0
32,19,2018-01-16T12:11:00.000Z,2018-01-16T12:12:00.000Z,3.2137645401080484,2.0
32,20,2018-01-16T17:34:00.000Z,2018-01-16T17:35:00.000Z,3.2137645401080484,2.0
32,21,2018-01-18T12:11:00.000Z,2018-01-18T12:12:00.000Z,3.2137645401080484,2.0
32,22,2018-01-18T17:34:00.000Z,2018-01-18T17:35:00.000Z,3.2137645401080484,2.0
32,23,2018-01-19T12:11:00.000Z,2018-01-19T12:12:00.000Z,3.2137645401080484,2.0
32,24,2018-01-19T17:34:00.000Z,2018-01-19T17:35:00.000Z,3.2137645401080484,2.0
32,25,2018-01-22T12:11:00.000Z,2018-01-22T12:12:00.000Z,3.2137645401080484,2.0
32,26,2018-01-22T17:34:00.000Z,2018-01-22T17:35:00.000Z,3.6249836111506775,2.0
32,27,2018-01-23T12:11:00.000Z,2018-01-23T12:12:00.000Z,3.2137645401080484,2.0
32,28,2018-01-23T17:34:00.000Z,2018-01-23T17:35:00.000Z,3.2137645401080484,2.0
32,29,2018-01-25T12:11:00.000Z,2018-01-25T12:16:00.000Z,3.2137645401080484,6.0
32,30,2018-01-25T17:38:00.000Z,2018-01-25T17:38:00.000Z,3.2137645401080484,1.0
32,31,2018-01-26T12:11:00.000Z,2018-01-26T12:12:00.000Z,3.2137645401080484,2.0
32,32,2018-01-26T17:34:00.000Z,2018-01-26T17:35:00.000Z,3.2137645401080484,2.0
32,33,2018-01-29T12:11:00.000Z,2018-01-29T12:12:00.000Z,3.2137645401080484,2.0
32,34,2018-01-29T17:34:00.000Z,2018-01-29T17:35:00.000Z,3.2137645401080484,2.0
32,35,2018-01-30T12:11:00.000Z,2018-01-30T12:16:00.000Z,3.2137645401080484,6.0
32,36,2018-01-30T17:38:00.000Z,2018-01-30T17:38:00.000Z,3.2137645401080484,1.0
33,1,2018-01-06T05:34:00.000Z,2018-01-06T05:34:00.000Z,0.068,1.0
33,2,2018-01-06T17:15:00.000Z,2018-01-06T17:15:00.000Z,0.068,1.0
33,3,2018-01-07T05:34:00.000Z,2018-01-07T05:34:00.000Z,0.068,1.0
33,4,2018-01-07T17:15:00.000Z,2018-01-07T17:15:00.000Z,0.068,1.0
33,5,2018-01-13T05:34:00.000Z,2018-01-13T05:34:00.000Z,0.06827419497728263,1.0
33,6,2018-01-13T17:15:00.000Z,2018-01-13T17:15:00.000Z,0.06827419497728263,1.0
33,7,2018-01-14T05:34:00.000Z,2018-01-14T05:34:00.000Z,0.07480362986219531,1.0
33,8,2018-01-14T17:15:00.000Z,2018-01-14T17:15:00.000Z,0.068,1.0
33,9,2018-01-20T05:34:00.000Z,2018-01-20T05:34:00.000Z,0.068,1.0
33,10,2018-01-20T17:15:00.000Z,2018-01-20T17:15:00.000Z,0.068,1.0
33,11,2018-01-21T05:34:00.000Z,2018-01-21T05:34:00.000Z,0.068,1.0
33,12,2018-01-21T17:15:00.000Z,2018-01-21T17:15:00.000Z,0.068,1.0
33,13,2018-01-27T05:34:00.000Z,2018-01-27T05:34:00.000Z,0.068,1.0
33,14,2018-01-28T08:57:00.000Z,2018-01-28T10:05:00.000Z,0.03200000000000002,69.0
34,1,2018-01-06T10:25:00.000Z,2018-01-06T10:37:00.000Z,0.0825997695112468,13.0
34,2,2018-01-06T11:17:00.000Z,2018-01-06T11:29:00.000Z,0.08192848887361524,13.0
34,3,2018-01-07T10:25:00.000Z,2018-01-07T10:37:00.000Z,0.0825997695112468,13.0
34,4,2018-01-07T11:17:00.000Z,2018-01-07T11:29:00.000Z,0.0825997695112468,13.0
34,5,2018-01-13T10:25:00.000Z,2018-01-13T10:50:00.000Z,0.0825997695112468,26.0
34,6,2018-01-13T12:06:00.000Z,2018-01-13T12:31:00.000Z,0.0825997695112468,26.0
34,7,2018-01-14T10:25:00.000Z,2018-01-14T10:50:00.000Z,0.0825997695112468,26.0
34,8,2018-01-14T12:06:00.000Z,2018-01-14T12:31:00.000Z,0.0825997695112468,26.0
34,9,2018-01-20T10:25:00.000Z,2018-01-20T10:50:00.000Z,0.08413691867403948,26.0
34,10,2018-01-20T12:06:00.000Z,2018-01-20T12:28:00.000Z,0.09131084045919804,23.0
34,11,2018-01-21T10:25:00.000Z,2018-01-21T10:48:00.000Z,0.094522360708845,24.0
34,12,2018-01-21T12:04:00.000Z,2018-01-21T12:29:00.000Z,0.0825997695112468,26.0
34,13,2018-01-27T10:25:00.000Z,2018-01-27T10:50:00.000Z,0.0825997695112468,26.0
34,14,2018-01-27T12:06:00.000Z,2018-01-27T12:30:00.000Z,0.0860379248754355,25.0
34,15,2018-01-28T10:25:00.000Z,2018-01-28T10:50:00.000Z,0.08474275020478149,26.0
34,16,2018-01-28T12:06:00.000Z,2018-01-28T12:30:00.000Z,0.08474275020478149,25.0
35,1,2018-01-01T09:44:00.000Z,2018-01-01T09:50:00.000Z,0.5842235940793058,7.0
35,2,2018-01-01T20:23:00.000Z,2018-01-01T20:29:00.000Z,0.5842235940793058,7.0
35,3,2018-01-02T09:50:00.000Z,2018-01-02T09:55:00.000Z,0.5842235940793058,6.0
35,4,2018-01-02T20:23:00.000Z,2018-01-02T20:29:00.000Z,0.5842235940793058,7.0
35,5,2018-01-04T09:44:00.000Z,2018-01-04T09:50:00.000Z,0.5842235940793058,7.0
35,6,2018-01-04T20:23:00.000Z,2018-01-04T20:29:00.000Z,0.5842235940793058,7.0
35,7,2018-01-05T09:44:00.000Z,2018-01-05T09:50:00.000Z,0.5842235940793058,7.0
35,8,2018-01-05T20:23:00.000Z,2018-01-05T20:29:00.000Z,0.5842235940793058,7.0
35,9,2018-01-06T09:44:00.000Z,2018-01-06T09:50:00.000Z,0.5842235940793058,7.0
35,10,2018-01-06T20:23:00.000Z,2018-01-06T20:29:00.000Z,0.5842235940793058,7.0
35,11,2018-01-07T09:50:00.000Z,2018-01-07T09:55:00.000Z,0.5815927714516301,6.0
35,12,2018-01-07T20:23:00.000Z,2018-01-07T20:28:00.000Z,0.6744279934067142,6.0
35,13,2018-01-08T09:44:00.000Z,2018-01-08T10:03:00.000Z,0.5741670526371715,20.0
35,14,2018-01-08T20:23:00.000Z,2018-01-08T20:29:00.000Z,0.5842235940793058,7.0
35,15,2018-01-09T09:44:00.000Z,2018-01-09T09:50:00.000Z,0.5842235940793058,7.0
35,16,2018-01-09T20:23:00.000Z,2018-01-09T20:29:00.000Z,0.5842235940793058,7.0
35,17,2018-01-11T09:44:00.000Z,2018-01-11T09:50:00.000Z,0.5842235940793058,7.0
35,18,2018-01-11T20:23:00.000Z,2018-01-11T20:29:00.000Z,0.5842235940793058,7.0
35,19,2018-01-12T09:56:00.000Z,2018-01-12T10:00:00.000Z,0.5842235940793058,5.0
35,20,2018-01-12T20:23:00.000Z,2018-01-12T20:29:00.000Z,0.5842235940793058,7.0
35,21,2018-01-13T09:44:00.000Z,2018-01-13T09:50:00.000Z,0.5842235940793058,7.0
35,22,2018-01-13T20:23:00.000Z,2018-01-13T20:29:00.000Z,0.5842235940793058,7.0
35,23,2018-01-14T09:44:00.000Z,2018-01-14T09:50:00.000Z,0.5842235940793058,7.0
35,24,2018-01-14T20:23:00.000Z,2018-01-14T20:29:00.000Z,0.5842235940793058,7.0
35,25,2018-01-15T09:44:00.000Z,2018-01-15T09:50:00.000Z,0.5842235940793058,7.0
35,26,2018-01-15T20:23:00.000Z,2018-01-15T20:28:00.000Z,0.6742347468840383,6.0
35,27,2018-01-16T09:44:00.000Z,2018-01-16T09:50:00.000Z,0.5842235940793058,7.0
35,28,2018-01-16T20:23:00.000Z,2018-01-16T20:29:00.000Z,0.5842235940793058,7.0
35,29,2018-01-18T09:44:00.000Z,2018-01-18T09:54:00.000Z,0.5842235940793057,11.0
35,30,2018-01-18T20:23:00.000Z,2018-01-18T20:29:00.000Z,0.5842235940793058,7.0
35,31,2018-01-19T09:44:00.000Z,2018-01-19T09:50:00.000Z,0.5842235940793058,7.0
35,32,2018-01-19T20:47:00.000Z,2018-01-19T20:58:00.000Z,0.5842235940793057,12.0
35,33,2018-01-20T09:44:00.000Z,2018-01-20T09:50:00.000Z,0.6274842686423695,7.0
35,34,2018-01-20T20:23:00.000Z,2018-01-20T20:29:00.000Z,0.5842235940793058,7.0
35,35,2018-01-21T09:44:00.000Z,2018-01-21T09:50:00.000Z,0.5842235940793058,7.0
35,36,2018-01-21T20:23:00.000Z,2018-01-21T20:29:00.000Z,0.5490640464230361,7.0
35,37,2018-01-22T09:56:00.000Z,2018-01-22T10:03:00.000Z,0.34366093769370926,8.0
35,38,2018-01-22T20:23:00.000Z,2018-01-22T20:29:00.000Z,0.5358391046959229,7.0
35,39,2018-01-23T09:44:00.000Z,2018-01-23T09:50:00.000Z,0.5842235940793058,7.0
35,40,2018-01-23T20:29:00.000Z,2018-01-23T20:35:00.000Z,0.6742347468840383,7.0
35,41,2018-01-25T09:44:00.000Z,2018-01-25T09:50:00.000Z,0.5842235940793058,7.0
35,42,2018-01-25T20:23:00.000Z,2018-01-25T20:28:00.000Z,0.6744279934067142,6.0
35,43,2018-01-26T09:44:00.000Z,2018-01-26T09:50:00.000Z,0.5842235940793058,7.0
35,44,2018-01-26T20:23:00.000Z,2018-01-26T20:29:00.000Z,0.5842235940793058,7.0
35,45,2018-01-27T09:56:00.000Z,2018-01-27T10:00:00.000Z,0.6200915815472192,5.0
35,46,2018-01-27T20:23:00.000Z,2018-01-27T20:29:00.000Z,0.5842235940793058,7.0
35,47,2018-01-28T09:44:00.000Z,2018-01-28T09:50:00.000Z,0.5842235940793058,7.0
35,48,2018-01-28T20:23:00.000Z,2018-01-28T20:29:00.000Z,0.5842235940793058,7.0
35,49,2018-01-29T09:44:00.000Z,2018-01-29T09:50:00.000Z,0.5842235940793058,7.0
35,50,2018-01-29T20:23:00.000Z,2018-01-29T20:29:00.000Z,0.5842235940793058,7.0
35,51,2018-01-30T09:44:00.000Z,2018-01-30T09:50:00.000Z,0.5842235940793058,7.0
35,52,2018-01-30T20:23:00.000Z,2018-01-30T20:28:00.000Z,0.6458365163381141,6.0
36,1,2018-01-01T08:47:00.000Z,2018-01-01T09:02:00.000Z,0.06800000000000003,16.0
36,2,2018-01-01T20:57:00.000Z,2018-01-01T21:12:00.000Z,0.06800000000000003,16.0
36,3,2018-01-03T08:47:00.000Z,2018-01-03T09:02:00.000Z,0.06800000000000003,16.0
36,4,2018-01-03T20:57:00.000Z,2018-01-03T21:12:00.000Z,0.06800000000000003,16.0
36,5,2018-01-05T08:47:00.000Z,2018-01-05T09:02:00.000Z,0.06800000000000003,16.0
36,6,2018-01-05T20:57:00.000Z,2018-01-05T21:12:00.000Z,0.06800000000000003,16.0
36,7,2018-01-07T08:47:00.000Z,2018-01-07T09:02:00.000Z,0.06800000000000003,16.0
36,8,2018-01-07T20:57:00.000Z,2018-01-07T21:11:00.000Z,0.07330101913385387,15.0
36,9,2018-01-08T08:47:00.000Z,2018-01-08T09:01:00.000Z,0.06958941290840538,15.0
36,10,2018-01-08T20:57:00.000Z,2018-01-08T21:12:00.000Z,0.06800000000000003,16.0
36,11,2018-01-10T08:47:00.000Z,2018-01-10T09:00:00.000Z,0.07517136171160907,14.0
36,12,2018-01-10T20:57:00.000Z,2018-01-10T21:11:00.000Z,0.06958941290840538,15.0
36,13,2018-01-12T09:20:00.000Z,2018-01-12T09:20:00.000Z,0.068,1.0
36,14,2018-01-12T20:57:00.000Z,2018-01-12T21:28:00.000Z,0.06800000000000005,32.0
36,15,2018-01-14T09:20:00.000Z,2018-01-14T09:20:00.000Z,0.07517136171160906,1.0
36,16,2018-01-14T20:57:00.000Z,2018-01-14T21:28:00.000Z,0.06800000000000005,32.0
36,17,2018-01-15T09:20:00.000Z,2018-01-15T09:20:00.000Z,0.068,1.0
36,18,2018-01-15T20:57:00.000Z,2018-01-15T21:28:00.000Z,0.06800000000000005,32.0
36,19,2018-01-17T09:20:00.000Z,2018-01-17T09:20:00.000Z,0.068,1.0
36,20,2018-01-17T20:57:00.000Z,2018-01-17T21:28:00.000Z,0.06800000000000005,32.0
36,21,2018-01-19T09:20:00.000Z,2018-01-19T09:20:00.000Z,0.068,1.0
36,22,2018-01-19T20:57:00.000Z,2018-01-19T21:28:00.000Z,0.06800000000000005,32.0
36,23,2018-01-21T09:20:00.000Z,2018-01-21T09:20:00.000Z,0.07386860241493973,1.0
36,24,2018-01-21T20:57:00.000Z,2018-01-21T21:24:00.000Z,0.07781523563847581,28.0
36,25,2018-01-22T09:20:00.000Z,2018-01-22T09:20:00.000Z,0.068,1.0
36,26,2018-01-22T20:57:00.000Z,2018-01-22T21:28:00.000Z,0.06800000000000005,32.0
36,27,2018-01-24T09:20:00.000Z,2018-01-24T09:20:00.000Z,0.068,1.0
36,28,2018-01-24T20:57:00.000Z,2018-01-24T21:30:00.000Z,0.060409411189713366,34.0
36,29,2018-01-26T09:20:00.000Z,2018-01-26T09:20:00.000Z,0.06976420210398432,1.0
